code,name,department_code
CIC0207,PROJETO INTERDISCIPLINAR DE LICENCIATURA EM COMPUTAÇÃO,508
CIC0208,PRODUÇÃO DE MATERIAL DIDÁTICO,508
CIC0209,SUPERVISÃO DE PRODUÇÃO DE MATERIAL DIDÁTICO,508
CIC0212,SUPERVISÃO DE PRÁTICA PEDAGÓGICA EM COMPUTAÇÃO 1,508
CIC0213,SUPERVISÃO DE PRÁTICA PEDAGÓGICA EM COMPUTAÇÃO 2,508
CIC0214,ESTÁGIO SUPERVISIONADO EM LICENCIATURA EM COMPUTAÇÃO 1,508
CIC0215,ESTÁGIO SUPERVISIONADO EM LICENCIATURA EM COMPUTAÇÃO 2,508
CIC0216,ESTÁGIO SUPERVISIONADO EM LICENCIATURA EM COMPUTAÇÃO 3,508
CIC0218,SUPERVISÃO DE ESTÁGIO EM LICENCIATURA EM COMPUTAÇÃO 1,508
CIC0220,SUPERVISÃO DE ESTÁGIO EM LICENCIATURA EM COMPUTAÇÃO 2,508
CIC0222,SUPERVISÃO DE ESTÁGIO EM LICENCIATURA EM COMPUTAÇÃO 3,508
CIC0225,INTRODUÇÃO A SISTEMAS OPERACIONAIS,508
CIC0226,DESENVOLVIMENTO DE APLICATIVOS,508
CIC0227,PRÁTICAS EM COMPUTAÇÃO,508
CIC0229,CIRCUITOS LÓGICOS,508
CIC0231,LABORATÓRIO DE CIRCUITOS LÓGICOS,508
CIC0234,MÉTODOS DE PROGRAMAÇÃO,508
CIC0235,TELEINFORMÁTICA E REDES 1,508
CIC0236,TELEINFORMÁTICA E REDES 2,508
CIC0247,INTRODUÇÃO AO AMBIENTE UNIVERSITÁRIO NA COMPUTAÇÃO,508
CIC0248,SISTEMAS DE TEMPO REAL,508
CIC0256,PRÁTICA EXTENSIONISTA EM COMPUTAÇÃO A,508
CIC0258,TÓPICOS ESPECIAIS EM PROGRAMAÇÃO COMPETITIVA,508
CIC0269,PROCESSAMENTO DE LINGUAGEM NATURAL,508
CIMA0016,ESTÁGIO EM DOCÊNCIA 1,988
COM0001,TÓPICOS ESPECIAIS EM COMUNICAÇÃO ORGANIZACIONAL 4,345
COM0002,TÓPICOS ESPECIAIS EM COMUNICAÇÃO ORGANIZACIONAL 3,345
COM0006,EXTENSÃO EM COMUNICAÇÃO 1,345
COM0007,EXTENSÃO EM COMUNICAÇÃO 2,345
COM0009,TÓPICOS ESPECIAIS EM COMUNICAÇÃO ORGANIZACIONAL 5,345
COM0010,TÓPICOS ESPECIAIS EM COMUNICAÇÃO ORGANIZACIONAL 6,345
COM0127,"ÉTICA, LEGISLAÇÃO E RESPONSABILIDADE SOCIAL",345
COM0128,INTRODUÇÃO AO MARKETING,345
COM0129,LINGUAGENS DA COMUNICAÇÃO 1,345
COM0130,INTRODUÇÃO AS TEORIAS DA COMUNICAÇÃO,345
COM0131,INTRODUÇÃO AO PLANEJAMENTO,345
COM0132,LINGUAGENS DA COMUNICAÇÃO 2,345
COM0133,METODOLOGIA DE PESQUISA EM COMUNICAÇÃO,345
COM0134,PLANEJAMENTO EM COMUNICAÇÃO,345
COM0135,PRODUÇÃO E EDIÇÃO DE IMAGEM E SOM,345
COM0136,TEORIAS DA COMUNICAÇÃO ORGANIZACIONAL,345
COM0137,TÉCNICAS DE JORNALISMO IMPRESSO E ON LINE,345
COM0138,"PLANEJAMENTO GRÁFICO, VISUAL E WEB",345
COM0139,GESTÃO EM COMUNICAÇÃO,345
COM0140,"POLÍTICAS DE COMUNICAÇÃO, SOCIEDADE E CIDADANIA",345
COM0141,TÉCNICAS DE JORNALISMO EM RÁDIO E TV,345
COM0142,INSTRUMENTO DA COMUNICAÇÃO ORGANIZACIONAL,345
COM0143,PLANEJAMENTO E GESTÃO EM MARKETING,345
COM0144,CRIAÇÃO EM COMUNICAÇÃO E PUBLICIDADE,345
COM0145,"ROTEIRO, PRODUÇÃO E DIREÇÃO PARA WEB, VÍDEO E CINEMA",345
COM0146,PESQUISA EM OPINIÃO E MERCADO,345
COM0147,"PLANEJAMENTO E GESTÃO EM ORG PÚBLICAS, PRIVADAS E DO TERCEIRO SETOR",345
COM0148,FORMATAÇÃO E GERENCIAMENTO DE PROJETOS EM COMUNICAÇÃO,345
COM0149,PLANEJAMENTO E GESTÃO EM WEB,345
COM0150,GESTÃO ESTRATÉGICA PARA A SOCIEDADE,345
COM0151,AVALIAÇÃO EM PROJETOS DE COMUNICAÇÃO,345
COM0152,ASSESSORIA E CONSULTORIA EM COMUNICAÇÃO,345
COM0153,PRÉ-PROJETO DE TCC,345
COM0157,TÓPICOS ESPECIAIS EM COMUNICAÇÃO ORGANIZACIONAL 1,345
CPPAGR0024,"ESTADO, GOVERNO E POLÍTICAS PÚBLICAS",933
CPPAGR0039,AGRICULTURA ORGÂNICA E AGRONEGÓCIO,853
CPPAGR0040,AVALIAÇÃO DE POLÍTICAS PÚBLICAS,853
CPPAGR0066,HISTÓRIA ECONÔMICA DO AGRONEGÓCIO NA AMÉRICA LATINA,853
CPPAGR0079,TÓPICOS ESPECIAIS EM AGRONEGÓCIO,853
CPPAGR0172,METODOLOGIA DE PESQUISA,872
CPPAGR2281,EVOLUÇÃO DO AGRONEGÓCIO,853
CPPAGR2283,TÓPICOS ESPECIAIS EM AGRONEGÓCIO 1,853
CPPAGR3934,INTRODUÇÃO AO AGRONEGÓCIO,853
CPPAGR3935,ANÁLISE ECONÔMICA,853
CPPAGR3936,MÉTODOS E TÉCNICAS DE PESQUISA,853
CPPAGR3939,ESTÁGIO DE DOCÊNCIA,853
CPPAGR3946,TÓPICOS ESPECIAIS EM AGRONEGÓCIO 2,853
CPPGA0013,MÉTODOS QUANTITATIVOS PARA ECOLOGIA,1490
CPPGA0015,CAFEICULTURA,854
CPPGA0022,MECANIZAÇÃO AGRICOLA,854
CPPGA0023,USO POTENCIAL DE RESIDUOS NA AGRICULTURA,854
CPPGA0024,TÓPICOS ESPECIAIS EM AGRONOMIA 2,854
CPPGA0241,AVALIAÇÃO ECONÔMICA DE PROJETOS AGRÍCOLAS E SISTEMAS INTEGRADOS,854
CPPGA0245,DISPERSÃO E GERMINAÇÃO DE SEMENTES,997
CPPGA0249,MANEJO DE BACIAS HIDROGRÁFICAS,997
CPPGA0250,PRÁTICA DE ENSINO FLORESTAL,997
CPPGA0251,TÓPICOS AVANÇADOS EM GESTÃO AMBIENTAL E FLORESTAL,997
CPPGA0252,METODOLOGIA DE PESQUISAS FLORESTAIS,997
CPPGA0268,MATÉRIA ORGÂNICA DO SOLO,854
CPPGA0271,TECNOLOGIA DE SEMENTES,854
CPPGA0274,TECNOLOGIA DE PRODUÇÃO DE HORTALIÇAS,854
CPPGA0281,PROPAGAÇÃO DE PLANTAS FRUTÍFERAS,854
CPPGA0293,ESTÁGIO DOCÊNCIA EM AGRONOMIA,854
CPPGA0295,FERTIRRIGAÇÃO E AGROAMBIENTE,854
CPPGA0339,INTRODUÇÃO AO SAS,909
CPPGA0342,BIOTECNOLOGIA APLICADA À AGROPECUÁRIA,854
CPPGA0343,ESTÁGIO DOCÊNCIA 2,854
CPPGA0344,SEMINÁRIO EM AGRONOMIA 2,854
CPPGA0347,TÓPICOS ESPECIAIS EM AGRONOMIA 1,854
CPPGA0349,RESISTÊNCIA DE PLANTAS À ARTRÓPODES,854
CPPGA0350,PLANTAS ORNAMENTAIS TÓXICAS. USO E MANEJO,854
CPPGA0379,"MODELAGEM, RISCO E SUSTENTABILIDADE DE RECURSOS AMBIENTAIS",997
CPPGA0385,EVAPOTRANSPIRAÇÃO DE CULTIVOS,854
CPPGA0386,SECAGEM DE PRODUTOS VEGETAIS,854
CPPGA0387,MÉTODOS DE MELHORAMENTO DE PLANTAS,854
CPPGA0399,CULTURAS DE CEREAIS,854
CPPGA1863,SEMINÁRIOS EM AGRONOMIA 1,854
CPPGA1864,MÉTODOS DE EXPERIMENTAÇÃO NA AGROPECUÁRIA,854
CPPGA2110,IDENTIFICAÇÃO DE ARGILOMINERAIS POR DIFRATOMETRIA DE RAIOS-X,931
CPPGA2118,MÉTODOS ESTATÍSTICOS 1,876
CPPGA2214,DELINEAMENTO E ANÁLISE DE EXPERIMENTOS,876
CPPGA2298,GESTÃO ESTRATÉGICA EM MARKETING,664
CPPGA2781,MUTAGENESE AMBIENTAL E ECOTOXICOLOGIA,854
CPPGA3254,ECONOMETRIA 1,1198
CPPGA3447,TECNOLOGIA DA PRODUÇÃO DE PLANTAS MEDICINAIS,854
CPPGA3718,GEOQUÍMICA AMBIENTAL,931
CPPGA3719,TÓPICOS EM ANÁLISE AMBIENTAL 2,854
CPPGA3756,TÓPICOS ESPECIAIS EM BIOQUÍMICA,1488
CPPGA3877,PROCESSAMENTO DE IMAGENS E DE INFORMAÇÕES ESPACIAIS,932
CPPGA3975,TÓPICOS EM ANÁLISE AMBIENTAL 3,854
CPPGA3992,FÍSICA DO SOLO,854
CPPGA3994,MICROBIOLOGIA DO SOLO,854
CPPGCA0015,CARACTERIZAÇÃO FÍSICO-QUÍMICA E NUTRICIONAL DE ALIMENTOS,909
CPPGCA0017,MEDICINA DE ANIMAIS SILVESTRES,909
CPPGCA0018,MANEJO E CONSERVAÇÃO DA FAUNA SILVESTRE,909
CPPGCA0019,MICROBIOLOGIA DE ALIMENTOS DE ORIGEM ANIMAL,909
CPPGCA0020,FISIOPATOLOGIA DA REPRODUÇÃO DE FEMEA,909
CPPGCA0021,"VIGILÂNCIA AGROPECUÁRIA INTERNACIONAL EM AEROPORTOS, PORTOS, FRONTEIRAS TERRESTRES E POSTOS ALFANDEGADOS NO BRASIL",909
CPPGCA0139,PATOLOGIA VETERINÁRIA FORENSE II,909
CPPGCA0206,CONSERVAÇÃO E UTILIZAÇÃO DE RECURSOS GENÉTICOS ANIMAIS,909
CPPGCA0210,ESTÁGIO DE DOCÊNCIA 2,909
CPPGCA0213,FISIOPATOLOGIA DA REPRODUÇÃO DO MACHO,909
CPPGCA0217,SEMINÁRIO EM CIÊNCIA ANIMAL 2,909
CPPGCA1955,GENÉTICA NA AGROPECUÁRIA,909
CPPGCA2802,BIOTECNOLOGIA DA REPRODUÇÃO ANIMAL,909
CPPGCA2804,TÓPICOS ESPECIAIS EM ZOOTECNIA 1,909
CPPGCA2806,BIOLOGIA DOS EVENTOS REPRODUTIVOS DOS ANIMAIS DOMÉSTICOS,909
CPPGCA2810,SEMINÁRIOS EM SAÚDE ANIMAL 1,909
CPPGCA2812,BIOLOGIA MOLECULAR APLICADA A INSPEÇÃO TECNOL DOS PRODUTOS DE ORIGEM,872
CPPGCA3793,TÓPICOS EM BIOQUÍMICA CLÍNICA VETERINÁRIA,909
CPPGCA3794,TÓPICOS EM HEMATOLOGIA VETERINÁRIA,909
CPPGCA3805,PATOLOGIA VETERINÁRIA FORENSE I,909
CPPGCA3819,BIOTECNOLOGIA APLICADA A FARMACOLOGIA,909
DAN0005,ANTROPOLOGIA E MERCADO DE TRABALHO,481
DAN0008,ARQUEOLOGIA E OS MUNDOS INDÍGENAS PRÉ-COLOMBIANOS,481
DAN0009,ANTROPOLOGIA LINGUÍSTICA,481
DAN0010,ETNOGRAFIA DAS INSTITUIÇÕES,481
DAN0011,ESTILOS DE ANTROPOLOGIA,481
DAN0012,INDIGENISMO,481
DAN0013,ANTROPOLOGIA DA CIÊNCIA E DA TECNOLOGIA,481
DAN0014,ANTROPOLOGIA VISUAL,481
DAN0016,ANTROPOLOGIA DA TÉCNICA,481
DAN0018,ANTROPOLOGIA DO CONSUMO,481
DAN0022,INTRODUÇÃO À ANTROPOLOGIA,481
DAN0036,SOCIEDADES COMPLEXAS,481
DAN0040,MÉTODOS E TÉCNICAS EM ANTROPOLOGIA SOCIAL,481
DAN0041,TEORIA ANTROPOLÓGICA 1,481
DAN0042,TEORIA ANTROPOLÓGICA 2,481
DAN0043,ANTROPOLOGIA DA ARTE,481
DAN0046,ANTROPOLOGIA ECONÔMICA,481
DAN0047,ANTROPOLOGIA DA RELIGIÃO,481
DAN0050,ORGANIZAÇÃO SOCIAL E PARENTESCO,481
DAN0052,CULTURA E MEIO AMBIENTE,481
DAN0053,ANTROPOLOGIA DO GÊNERO,481
DAN0056,ANTROPOLOGIA POLÍTICA,481
DAN0058,IDENTIDADE E RELAÇÕES INTERÉTNICAS,481
DAN0060,TRADIÇÕES CULTURAIS BRASILEIRAS,481
DAN0061,ESTUDOS AFRO-BRASILEIROS,481
DAN0062,SOCIEDADES CAMPONESAS,481
DAN0063,SOCIEDADES INDÍGENAS,481
DAN0065,TÓPICOS ESPECIAIS EM ANTROPOLOGIA 1,481
DAN0066,TÓPICOS ESPECIAIS EM ANTROPOLOGIA 2,481
DAN0068,TÓPICOS ESPECIAIS EM ANTROPOLOGIA 3,481
DAN0070,TÓPICOS ESPECIAIS EM ANTROPOLOGIA 4,481
DAN0072,TÓPICOS ESPECIAIS EM ANTROPOLOGIA 5,481
DAN0078,ANTROPOLOGIA URBANA,481
DAN0084,TÓPICOS ESPECIAIS EM ANTROPOLOGIA 10,481
DAN0086,TÓPICOS ESPECIAIS EM ANTROPOLOGIA 11,481
DAP0001,BRANDING: UMA VISÃO PRÁTICA,351
DAP0008,ARGUMENTO E ROTEIRO,351
DAP0011,CRIATIVIDADE EM PUBLICIDADE,351
DAP0017,ANALISE DO FILME,351
DAP0021,CINEMA BRASILEIRO,351
DAP0030,ADMINISTRAÇÃO PUBLICITÁRIA,351
DAP0042,DOCUMENTÁRIO 2,351
DAP0044,PESQUISA PUBLICITÁRIA,351
DAP0055,FOTOGRAFIA E ILUMINACAO 2,351
DAP0060,PUBLICIDADE E SOCIEDADE,351
DAP0061,INTRODUCAO AS HISTORIAS EM QUADRINHOS,351
DAP0067,HISTORIA DO CINEMA,351
DAP0076,FOTOGRAFIA E ILUMINAÇÃO 1,351
DAP0079,INTRODUÇÃO A FOTOGRAFIA,351
DAP0084,COMUNICAÇÃO E SOCIEDADE,351
DAP0093,PRODUÇÃO 2,351
DAP0096,OFICINA BÁSICA DE AUDIOVISUAL,351
DAP0098,INTRODUÇÃO A PUBLICIDADE E PROPAGANDA,351
DAP0100,COMUNICAÇÃO E GÊNERO,351
DAP0101,FUNDAMENTOS DE COMUNICAÇÃO VISUAL,351
DAP0103,LINGUAGENS CINEMATOGRÁFICA E AUDIOVISUAL,351
DAP0104,TEORIA ESTÉTICA DO CINEMA E DO AUDIOVISUAL,351
DAP0105,OFICINA DE ARGUMENTO E ROTEIRO,351
DAP0107,DIREÇÃO,351
DAP0108,PRODUÇÃO,351
DAP0110,SOM 1,351
DAP0111,EDIÇÃO E MONTAGEM,351
DAP0115,PRÉ-PROJETO EM AUDIOVISUAL,351
DAP0116,PROJETO EXPERIMENTAL EM AUDIOVISUAL,351
DAP0117,INTRODUÇÃO A LINGUAGEM SONORA,351
DAP0118,"ROTEIRO, PRODUÇÃO E REALIZAÇÃO EM ÁUDIO",351
DAP0120,FOTOGRAFIA PUBLICITÁRIA,351
DAP0123,MARKETING EM PUBLICIDADE E PROPAGANDA,351
DAP0124,REDAÇÃO PUBLICITÁRIA,351
DAP0125,DIREÇÃO DE ARTE EM ARTES GRÁFICAS,351
DAP0126,PLANEJAMENTO PUBLICITÁRIO,351
DAP0128,LABORATÓRIO EM PUBLICIDADE E PROPAGANDA,351
DAP0130,PRÉ-PROJETO EM PUBLICIDADE E PROPAGANDA,351
DAP0143,TÓPICOS ESPECIAIS EM COMUNICAÇÃO 3,351
DAP0145,TÓPICOS ESPECIAIS EM COMUNICAÇÃO 4,351
DAP0147,DIREÇÃO DE ARTE PARA PRODUTO AUDIOVISUAL,351
DAP0149,DIREÇÃO DE ATORES,351
DAP0150,OFICINA DE ANIMAÇÃO,351
DAP0154,DOCUMENTÁRIO 1,351
DAP0158,PRODUÇÃO PUBLICITÁRIA AUDIOVISUAL,351
DAP0159,PROJETO FINAL EM PUBLICIDADE E PROPAGANDA,351
DAP0164,TÓPICOS ESPECIAIS EM COMUNICAÇÃO 7,351
DAP0170,LEGISLAÇÃO E REGULAMENTAÇÃO DE PUBLICIDADE E PROPAGANDA,351
DAP0171,"LEGISLAÇÃO, DESENVOLVIMENTO E PRODUÇÃO DE PROJETOS",351
DAP0172,MÍDIA E GERENCIAMENTO DE CONTAS,351
DAP0174,SOM 2,351
DAP0175,DIREÇÃO EM AUDIOVISUAL 2,351
DAP0176,EDIÇÃO E MONTAGEM 2,351
DEG0229,PESQUISA CIENTÍFICA EM GRANDES TEMAS 1,130
DEX1101,DARCY RIBEIRO: PENSAMENTO E FAZIMENTOS,158
DEX1102,PENSAMENTO NEGRO CONTEMPORÂNEO,158
DEX1104,CRIATIVIDADE E INTUIÇÃO NA PRODUÇÃO DO CONHECIMENTO,158
DEX1108,CONSTRUÇÃO DE PROJETOS SOCIAIS MULTIDISCIPLINARES,158
DIN0002,DESIGN DE JOGOS,660
DIN0003,FUNDAMENTOS DA LÍNGUAGEM APLICADOS AO DESIGN,660
DIN0004,FOTOGRAFIA,660
DIN0006,TÓPICOS ESPECIAIS EM DESIGN,660
DIN0007,ENCADERNAÇÃO ARTESANAL,660
DIN0008,PROCESSOS ARTESANAIS DE REPRODUÇÃO GRÁFICA,660
DIN0010,TRABALHO DE CONCLUSÃO DE CURSO EM DESIGN 2,660
DIN0011,EXPRESSAO,660
DIN0012,ANALISE GRAFICA 1,660
DIN0013,ANALISE GRAFICA 2,660
DIN0020,HISTORIA DA ARTE E DA TECNOLOGIA,660
DIN0023,METODOLOGIA DO PROJETO,660
DIN0031,CRIATIVIDADE EM DESIGN,660
DIN0034,ESTUDO DA FORMA,660
DIN0037,DESENHO APLICADO 1,660
DIN0039,PROJETO DE PRODUTO 1,660
DIN0040,PROGRAMACAO VISUAL 1,660
DIN0041,PROGRAMACAO VISUAL 2,660
DIN0042,PROGRAMACAO VISUAL 3,660
DIN0043,PROJETO DE PRODUTO 2,660
DIN0044,PROJETO DE PRODUTO 3,660
DIN0045,DESENHO APLICADO 2,660
DIN0046,OFICINA DE MODELOS E MAQUETE,660
DIN0047,FOTOGRAFIA E VIDEO,660
DIN0049,INTRODUCAO AO DESIGN,660
DIN0050,MATERIAIS E PROCESSOS GRAFICOS,660
DIN0051,PROJETO DE PRODUTO 4,660
DIN0052,PROGRAMACAO VISUAL 4,660
DIN0059,ESTUDOS DIRIGIDOS EM DESIGN 1,660
DIN0061,ESTUDOS DIRIGIDOS EM DESIGN 2,660
DIN0063,ESTUDOS DIRIGIDOS EM DESIGN 3,660
DIN0065,ESTUDOS DIRIGIDOS EM DESIGN 4,660
DIN0068,TRABALHO DE CONCLUSÃO DE CURSO 1,660
DIN0069,TRABALHO DE CONCLUSÃO DE CURSO 1,660
DIN0110,TÓPICOS ESPECIAIS EM DESIGN 2,660
DIN0111,TÓPICOS ESPECIAIS EM DESIGN 3,660
DIN0112,TÓPICOS ESPECIAIS EM DESIGN 4,660
DPG0011,TÓPICOS AVANÇADOS EM SISTEMAS MECATRÔNICOS 2,449
DPG0022,TEORIA QUÂNTICA 1,170
DPG0025,REPRESENTAÇÃO DE GRUPOS 1,170
DPG0052,TÓPICOS EM QUÍMICA ANALÍTICA 2,170
DPG0072,OBRAS SUBTERRÂNEAS,170
DPG0082,TÓPICOS ESPECIAIS EM LINGÜÍSTICA 2,578
DPG0121,QUÍMICA INORGÂNICA AVANÇADA,610
DPG0154,MECÂNICA DOS PAVIMENTOS,170
DPG0155,RESISTÊNCIA AO CISALHAMENTO DOS SOLOS,170
DPG0168,MODELAGEM DE SISTEMAS DE POTÊNCIA,170
DPG0187,SINTAXE,170
DPG0216,DINÂMICA DE ESTRUTURAS,449
DPG0227,INTRODUÇÃO À PROBABILIDADE E APLICAÇÕES,170
DPG0229,PETROLOGIA DE ROCHAS GRANÍTICAS,170
DPG0239,MECÂNICA DOS MEIOS CONTÍNUOS,449
DPG0248,COMPORTAMENTO MECÂNICO DOS SÓLIDOS,449
DPG0271,CINÉTICA E PROCESSOS CATALÍTICOS MOLECULARES,170
DPG0277,METALURGIA FÍSICA,449
DPG0289,TÓPICOS EM PSICOLOGIA DE DESENVOLVIMENTO 2,170
DPG0308,POÉTICAS CONTEMPORÂNEAS,170
DPG0310,MECÂNICA DA FRATURA,449
DPG0341,"TRADUÇÃO, LÍNGUA E CULTURA",170
DPG0364,TEORIA DAS ESTRUTURAS LAMINARES,170
DPG0394,BARRAGENS,170
DPG0404,TEORIA DE GRUPOS APLICADA A FÍSICA,170
DPG0421,CONTROLE NÃO LINEAR,170
DPG0424,TERMODINÂMICA CLÁSSICA,449
DPG0426,PLASTICIDADE,449
DPG0433,VIBRAÇÕES MECÂNICAS,449
DPG0434,CONTROLE DE SISTEMAS MECÂNICOS,170
DPG0435,TRANSPORTE DE CONTAMINANTES E SEDIMENTOS,170
DPG0456,MECÂNICA DAS ROCHAS,170
DPG0479,TÓPICOS EM TEORIA DOS NÚMEROS,170
DPG0568,ESTUDOS LABORATORIAIS,170
DPG0573,MÉTODOS INFERENCIAIS EM PSICOLOGIA,170
DPG0597,PLANEJAMENTO DE PESQUISA EM PSICOLOGIA,170
DPG0608,TEORIAS CONTEMPORÂNEAS DA TRADUÇÃO,170
DPG0623,MICROHIDRODINÂMICA,449
DPG0635,MECÂNICA DOS MATERIAIS COMPOSITOS,449
DPG0641,MECÂNICA ESTATÍSTICA,170
DPG0648,MÉTODOS NUMERICOS EM GEOTECNIA,170
DPG0660,TREINAMENTO E DESENVOLVIMENTO DE PESSOAL,170
DPG0662,ELEMENTOS FINITOS EM SÓLIDOS,449
DPG0670,DINÂMICA DOS FLUÍDOS,449
DPG0675,MODELOS LINEARES GENERALIZADOS,170
DPG0677,PROTEÇÃO DE SISTEMAS ELÉTRICOS,170
DPG0760,INTRODUÇÃO A ALGEBRA,518
DPG0776,MECÂNICA DOS SOLOS NÃO SATURADOS,170
DPG0782,ENERGIA E AMBIENTE,449
DPG0786,PROCESSOS ESTOCÁSTICOS,170
DPG0818,TEORIA DE GRUPOS FINITOS 1,170
DPG0849,FADIGA MULTIAXIAL,170
DPG0878,MÉTODOS ESTATÍSTICOS EM GEOTECNIA,170
DPG0890,TÓPICOS ESPECIAIS EM TEORIA DA LITERATURA,170
DPG0907,TÓPICOS EM SISTEMAS DE POTÊNCIA 1,170
DPG0921,FADIGA DOS MATERIAIS,449
DPG0928,MORFOLOGIA,170
DPG0942,INSTRUMENTAÇÃO EM BIOMECÂNICA,170
DPG0979,TÓPICOS ESPECIAIS EM LINGÜÍSTICA APLICADA AO ENSINO DE LÍNGUAS,574
DPG1011,MEDIDA E INTEGRAÇÃO,170
DPG1031,GEOMETRIA DIFERENCIAL,170
DPG1040,"CATÁLISE HETEROGÊNEA: FUNDAMENTOS, ATUALIDADES E APLICAÇÕES",170
DPG1046,GRUPOS PROFINITOS,170
DPG1068,TÓPICOS EM TELECOMUNICAÇÕES 2,170
DPG1081,ABORDAGENS DE ENSINO DE LÍNGUAS,170
DPG1100,TÓPICOS EM REDES DE COMUNICAÇÃO 2,170
DPG1117,INTRODUÇÃO A ANÁLISE,518
DPG1124,TÉCNICAS COMPUTACIONAIS EM ESTATÍSTICA,170
DPG1128,MECÂNICA DO CONTATO COMPUTACIONAL,449
DPG1142,TÓPICOS ESPECIAIS EM ESTATÍSTICA 1,170
DPG1153,ESTÉTICA MARXISTA,170
DPG1165,TEORIA DOS GRUPOS FINITOS 2,170
DPG1175,SEMINÁRIO AVANÇADO DE PESQUISA: TEORIA E ANÁLISE LINGUÍSTICA,170
DPG1229,SEMINÁRIO DE PESQUISA EM EDUCAÇÃO AMBIENTAL I,170
DPG1230,INTRODUÇÃO A SISTEMAS DE MATERIAIS NANOESTRUTURADOS,170
DPG1231,SEMINÁRIO EM PSICOLOGIA DA SAÚDE 1,170
DPG1232,INTRODUÇÃO À MECÂNICA DA FRATURA,170
DPG1233,LINGÚISTICA ANTROPOLÓGICA,170
DPG1234,ELEMENTOS FINITOS PARA ANÁLISE DE VIBRAÇÕES,449
DPG1237,TECNICAS NAO LINEARES EM CONTROLE,170
DPG1239,TÓPICOS ESPECIAIS EM PSICOLOGIA CLÍNICA E CULTURA A,170
DPG1240,FÍSICA MOLECULAR 2,170
DPG1242,INTRODUÇÃO À MECÂNICA DO CONTATO ELÁSTICO,170
DPG1243,INTRODUÇÃO A MÉTODOS COMPUTACIONAIS EM EDO,170
DPG1244,DINÂMICA DAS ESTRUTURAS 2,170
DPG1245,INSTRUMENTAÇÃO DE CAMPO E LABORATÓRIO,170
DPG1246,PSICOLOGIA DO DESENVOLVIMENTO EM CONDIÇÕES ESPECIAIS,170
DPG1247,FISIOLOGIA PARA ENGENHARIA BIOMÉDICA,170
DPG1248,TECNOLOGIAS EM ENGENHARIA BIOMÉDICA,170
DPG1249,SEMINÁRIO DE PESQUISA EM DESENVOLVIMENTO HUMANO E PSICOLOGIA ESCOLAR,170
DPG1250,EQUAÇÕES DIFERENCIAIS ORDINÁRIAS 2,170
DPG1251,"LITERATURA, ARTES E MÍDIAS",170
DPG1252,TÓPICOS ESPECIAIS EM PSICOLOGIA CLÍNICA E CULTURA D,170
DPG1253,POLINÔMIOS E EQUAÇÕES ALGÉBRICAS,170
DPG1254,REGRESSÃO ESPACIAL,170
DPG1255,"URBANISMO, PLANEJAMENTO E URBANIZAÇÃO NO BRASIL: SÉCULOS XIX E XX",170
DPG1256,SEGURANÇA EM INTERNET DAS COISAS,170
DPG1257,APRENDIZADO DE MÁQUINA,170
DPG1258,FUNDAMENTOS DE ELETROMAGNETISMO,170
DPG1259,PROTOTIPAGEM E FABRICAÇÃO DIGITAIS,170
DPG1261,CO-PROJETO HARDWARE/SOFTWARE,170
DPG1262,TÓPICOS EM SEGURANÇA CIBERNÉTICA 1,170
DPG1263,VARIAÇÃO E MUDANÇA LINGÜÍSTICA,170
DPG1264,SEMINÁRIO AVANÇADO EM PSICOLOGIA CLÍNICA A,170
DPG1265,TÓPICOS AVANÇADOS EM ENSINO DE CIÊNCIAS,170
DPG1266,CLASSIFICAÇÃO DE IMAGENS BASEADAS EM OBJETO,170
DPG1267,ANÁLISE E CONTROLE DE SISTEMAS DINÂMICOS,170
DPG1268,LABORATÓRIO DE ANÁLISE LINGÜÍSTICA: LÉXICO E TERMINOLOGIA 2,170
DSC0003,SAÚDE INDÍGENA,420
DSC0004,ESTÁGIO SUPERVISIONADO 3,420
DSC0007,INTRODUCAO A BIOETICA,420
DSC0010,INFORMAÇÃO E INFORMÁTICA EM SAÚDE,420
DSC0016,EDUCAÇÃO EM SAÚDE,420
DSC0020,EPIDEMIOLOGIA GERAL,420
DSC0025,AMBIENTE SAÚDE E TRABALHO,420
DSC0037,PRATICAS DE SAUDE,420
DSC0038,SAUDE FAMILIAR,420
DSC0043,SAUDE MENTAL EM SAUDE COLETIVA,420
DSC0044,ELABORACAO DE TRABALHO CIENTIFICO,420
DSC0049,LABORATÓRIO DA ANTROPOLOGIA DA SAÚDE E DA DOENÇA,420
DSC0050,POLÍTICAS PÚBLICAS EM SAÚDE,420
DSC0051,DEMOGRAFIA E BIOESTATÍSTICA,420
DSC0052,FUNDAMENTOS BIOLÓGICOS EM SAÚDE COLETIVA,420
DSC0056,COMUNICAÇÃO EM SAÚDE,420
DSC0057,CIÊNCIAS SOCIAIS EM SAÚDE,420
DSC0058,FUNDAMENTOS BIOLÓGICOS EM SAÚDE COLETIVA 2,420
DSC0059,PESQUISA SOCIAL EM SAÚDE COLETIVA,420
DSC0060,SEMINÁRIOS INTEGRADOS EM SAÚDE COLETIVA 1,420
DSC0061,FUNDAMENTOS BIOLÓGICOS EM SAÚDE COLETIVA 3,420
DSC0062,PRÁTICAS INTEGRADAS EM SAÚDE COLETIVA 1,420
DSC0063,DIREITO SANITÁRIO E LEGISLAÇÃO,420
